title,cuisine,rating,reviewsCount,street,url,location/lat,location/lng
Al-Gawhara Restaurant,Restaurant,3.3,10,3868+CMQ,https://www.google.com/maps/search/?api=1&query=Al-Gawhara%20Restaurant&query_place_id=ChIJoawtkCg_WBQRV6El0c9IhA8,30.061097,31.3167215
New Pasto,Pizza restaurant,3.3,3,38FC+HXW,https://www.google.com/maps/search/?api=1&query=New%20Pasto&query_place_id=ChIJsV_xYDg-WBQRXfwFd01DO8s,30.0739754,31.3224684
سليم أفندي-Selim Afandy,Fast food restaurant,4.9,7,"25 خضر التوني، التوفيق، مدينة نصر،",https://www.google.com/maps/search/?api=1&query=%D8%B3%D9%84%D9%8A%D9%85%20%D8%A3%D9%81%D9%86%D8%AF%D9%8A-Selim%20Afandy&query_place_id=ChIJ6bRbxS4_WBQRF1bBELa8KCw,30.0734355,31.3173632
كوك دوور العباسية,Family restaurant,3,2,"378W+43F، السريات الشرقية، مدينة نصر،",https://www.google.com/maps/search/?api=1&query=%D9%83%D9%88%D9%83%20%D8%AF%D9%88%D9%88%D8%B1%20%D8%A7%D9%84%D8%B9%D8%A8%D8%A7%D8%B3%D9%8A%D8%A9&query_place_id=ChIJdxm7TK0_WBQRuidOJuV3L-Y,30.0653041,31.2951733
مشويات أبو شريف,Barbecue restaurant,3.4,11,21 ابن فضلان,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA%20%D8%A3%D8%A8%D9%88%20%D8%B4%D8%B1%D9%8A%D9%81&query_place_id=ChIJO6pWREY-WBQRmaWU9jJ58EE,30.0696118,31.3217941
أسماك الناصرى,Seafood restaurant,4.4,13,"محل رقم 17، سوق رقم 5، أمام نقطة رابعة العدوية،",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1%D9%89&query_place_id=ChIJjTgtE0Y-WBQRYZtlckuAcME,30.0688114,31.3211887
المطعم,Fast food restaurant,4.7,21,52 Youssef Abbas,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D8%B7%D8%B9%D9%85&query_place_id=ChIJNfodXEg-WBQRPtVDzdSGVYg,30.0705033,31.3182984
Magdonal,Egyptian restaurant,4.2,27,6 التوفيق,https://www.google.com/maps/search/?api=1&query=Magdonal&query_place_id=ChIJWyrQPUg-WBQRkTVO6a8IdTg,30.0731606,31.3181951
CREPE HOUSE,Pizza restaurant,5,2,"امتداد رمسيس ٢،امام نادي السكه الحديد ،مدينه نصر",https://www.google.com/maps/search/?api=1&query=CREPE%20HOUSE&query_place_id=ChIJzfNRsKs_WBQR4il7_r5y1Ik,30.0599034,31.3047009
Khair Al Sham,Restaurant,4.2,1725,Youssef Abbas,https://www.google.com/maps/search/?api=1&query=Khair%20Al%20Sham&query_place_id=ChIJ7-uS9Ug-WBQRfloBVN-jM88,30.0714072,31.3178174
حديقة أوزوريس,Restaurant,3.1,12,3874+PW8,https://www.google.com/maps/search/?api=1&query=%D8%AD%D8%AF%D9%8A%D9%82%D8%A9%20%D8%A3%D9%88%D8%B2%D9%88%D8%B1%D9%8A%D8%B3&query_place_id=ChIJ2_vLQ-o_WBQR0IE6Uy2nFF8,30.0642926,31.3073273
Stupisci nasr city,Restaurant,5,1,"abas, Youssef Abbas",https://www.google.com/maps/search/?api=1&query=Stupisci%20nasr%20city&query_place_id=ChIJY2foXOs_WBQRJR00_J_hKQY,30.0668252,31.3171367
ورد الشام,Syrian restaurant,5,1,3 Khedr El-Touny,https://www.google.com/maps/search/?api=1&query=%D9%88%D8%B1%D8%AF%20%D8%A7%D9%84%D8%B4%D8%A7%D9%85&query_place_id=ChIJb5FYAjQ_WBQR2XKKmRH1nKI,30.0731889,31.3181648
مطعم كافيار للمأكولات البحرية,Seafood restaurant,4.3,565,"3862+8PM, Emtedad Ramses",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%83%D8%A7%D9%81%D9%8A%D8%A7%D8%B1%20%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9&query_place_id=ChIJr7Pdbak_WBQRERLK9f9mchc,30.0608474,31.3018096
Abou Ghaly Seafood Restaurant,Seafood restaurant,4,70,38FC+G5W,https://www.google.com/maps/search/?api=1&query=Abou%20Ghaly%20Seafood%20Restaurant&query_place_id=ChIJFxZeYSM-WBQRG2t-K-PHLE8,30.0738691,31.3204436
Al Fayrouz,Restaurant,4,21,3868+8CQ,https://www.google.com/maps/search/?api=1&query=Al%20Fayrouz&query_place_id=ChIJP8c0EFE-WBQRn1Mwfdgc_UM,30.0608393,31.3160992
Mix box ميكس بوكس,Restaurant,4,17,124 Mamdouh Salem,https://www.google.com/maps/search/?api=1&query=Mix%20box%20%D9%85%D9%8A%D9%83%D8%B3%20%D8%A8%D9%88%D9%83%D8%B3&query_place_id=ChIJR0fH1Rk_WBQRq_faEggGQW0,30.0655985,31.3036248
Al Masa Lounge,Family restaurant,4.5,369,"دكتور, Dr Abd El-Aziz El-Shennawy",https://www.google.com/maps/search/?api=1&query=Al%20Masa%20Lounge&query_place_id=ChIJG9buTlA-WBQRJKwYoeyFBik,30.0633125,31.3175625
كبدة و صدقتها,Fast food restaurant,3,2,5 ابن حوقل,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%AF%D8%A9%20%D9%88%20%D8%B5%D8%AF%D9%82%D8%AA%D9%87%D8%A7&query_place_id=ChIJHwxGsKs_WBQRGNDc1k42UAI,30.0688511,31.3209137
أبو العينين للمأكولات البحرية,Seafood restaurant,4.2,126,"شارع إمتداد رمسيس 2، مدينة نصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%A8%D9%88%20%D8%A7%D9%84%D8%B9%D9%8A%D9%86%D9%8A%D9%86%20%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9&query_place_id=ChIJyT7HMak_WBQRfjrRS9j-nk4,30.0626438,31.3005379
Gardenio Cafe,Restaurant,3.9,40,3868+8JG,https://www.google.com/maps/search/?api=1&query=Gardenio%20Cafe&query_place_id=ChIJhVesHFE-WBQRkzwcU20aHDk,30.0608006,31.316591
Burger Shahy,Fast food restaurant,4,1,389C+MP4,https://www.google.com/maps/search/?api=1&query=Burger%20Shahy&query_place_id=ChIJz_-Xr30_WBQRP5tDZr7QlII,30.0692045,31.3217408
Cook Door,Fast food restaurant,3.9,35,"378W+432, السريات الشرقية، مدينة نصر،",https://www.google.com/maps/search/?api=1&query=Cook%20Door&query_place_id=ChIJVwU17pM_WBQRTsQkCG3nZ8w,30.0652673,31.295137
مطعم مناقيش,Restaurant,4.6,5,38F9+F47 Stadium,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%85%D9%86%D8%A7%D9%82%D9%8A%D8%B4&query_place_id=ChIJpw2jJqM_WBQRMSI-OXtOiKM,30.0736589,31.3177906
شقة حرشة,Fast food restaurant,5,3,"رصيف منعم, ١٣شارع إسماعيل الفنجري، أمام قاعة المؤتمرات – مدينة نصر (داخل كافيه",https://www.google.com/maps/search/?api=1&query=%D8%B4%D9%82%D8%A9%20%D8%AD%D8%B1%D8%B4%D8%A9&query_place_id=ChIJzRRhW7E_WBQRS2FNbx0agnQ,30.0622555,31.3073585
Nino Ristorante,Italian restaurant,3.5,140,"Tucano Commercial Complex, Youssef Abbas",https://www.google.com/maps/search/?api=1&query=Nino%20Ristorante&query_place_id=ChIJAQ0iTQg_WBQRBoCogwKM3qE,30.0608601,31.3223928
Dakaken Restaurant,Restaurant,4.8,5,El Tayaran St,https://www.google.com/maps/search/?api=1&query=Dakaken%20Restaurant&query_place_id=ChIJXZ4_New_WBQRiOiLh4bNqFM,30.0574197,31.3261445
High Station Restaurant,Fast food restaurant,5,1,"38C9+J77, Youssef Abbas",https://www.google.com/maps/search/?api=1&query=High%20Station%20Restaurant&query_place_id=ChIJfeKdgqI_WBQRDdUlH848ugA,30.0715007,31.3182327
Belly Restaurant,Chicken restaurant,5,5,"21 مواقف عمارات العبور، منشية البكري، مصر الجديدة،،",https://www.google.com/maps/search/?api=1&query=Belly%20Restaurant&query_place_id=ChIJT6ErxGY_WBQR1YrXybvmiOQ,30.076486,31.305833
Nagaf Restaurant,Falafel restaurant,4,1300,Youssef Abbas,https://www.google.com/maps/search/?api=1&query=Nagaf%20Restaurant&query_place_id=ChIJoWU2ikg-WBQRVaWK48xHt-A,30.0710255,31.3185619
Kedai Kak Ros,Asian restaurant,4.6,14,"28VJ+2VF, 23 Omar El-Mokhtar",https://www.google.com/maps/search/?api=1&query=Kedai%20Kak%20Ros&query_place_id=ChIJhy8jnQE_WBQRWIwstskYTWA,30.0424907,31.3321879
مطعم طنط - Tante,Restaurant,4.2,782,"Tucano Commercial Complex, Youssef Abbas",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%B7%D9%86%D8%B7%20-%20Tante&query_place_id=ChIJ_SmMsdc_WBQRMFTiMrNGJs8,30.0609992,31.3224932
Morgana Restaurant,Restaurant,4.4,342,3878+4X4,https://www.google.com/maps/search/?api=1&query=Morgana%20Restaurant&query_place_id=ChIJKxHHNlA-WBQRHqxOxQL12kI,30.0627698,31.3174436
El-khedewy Restaurant,Middle Eastern restaurant,4.1,638,3869+VG9,https://www.google.com/maps/search/?api=1&query=El-khedewy%20Restaurant&query_place_id=ChIJlepFE1A-WBQR3jk53k1C4Ak,30.0621658,31.3188453
Tiba Rose,Restaurant,4.1,181,"29CG+37H, Ring Rd",https://www.google.com/maps/search/?api=1&query=Tiba%20Rose&query_place_id=ChIJ31i_maE-WBQR_YjoFnTMIg8,30.0201976,31.3757236
Saltaa burger - سلطع برجر,Hamburger restaurant,4.6,5,"28QQ+QHQ, ٦٥ Ahmed Hasan El-Zayat",https://www.google.com/maps/search/?api=1&query=Saltaa%20burger%20-%20%D8%B3%D9%84%D8%B7%D8%B9%20%D8%A8%D8%B1%D8%AC%D8%B1&query_place_id=ChIJGSA24ig_WBQR6Rf_ktTPPes,30.0394144,31.3394424
La Santé Healthy Restaurant (Gluten Free) مطعم لاسانتيه للمأكولات الصحية,Restaurant,4.5,8,17 Zaker Hussein St,https://www.google.com/maps/search/?api=1&query=La%20Sant%C3%A9%20Healthy%20Restaurant%20(Gluten%20Free)%20%D9%85%D8%B7%D8%B9%D9%85%20%D9%84%D8%A7%D8%B3%D8%A7%D9%86%D8%AA%D9%8A%D9%87%20%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9&query_place_id=ChIJ8QjTjbw_WBQRkuusxJg8A8A,30.0436007,31.3315329
Hangover Restaurant - مطعم هانج أوفر,Hamburger restaurant,4.8,9,"Dr Mahmoud Ibrahim, Abbas El-Akkad",https://www.google.com/maps/search/?api=1&query=Hangover%20Restaurant%20-%20%D9%85%D8%B7%D8%B9%D9%85%20%D9%87%D8%A7%D9%86%D8%AC%20%D8%A3%D9%88%D9%81%D8%B1&query_place_id=ChIJuWcI_uc_WBQRK9cKVgAx1js,30.051986,31.3372117
Holland Fries Egypt - El Mosheer Branch,Fast food restaurant,4.1,31,Emtedad Ramses,https://www.google.com/maps/search/?api=1&query=Holland%20Fries%20Egypt%20-%20El%20Mosheer%20Branch&query_place_id=ChIJ17BbbBw_WBQR62FmESlbje0,30.0211284,31.3290573
سمكنجي للمأكولات البحرية,Seafood restaurant,4.1,13,"عمارة 28 - بلوك, 115 - ش Gamal Al Din Al Shayal",https://www.google.com/maps/search/?api=1&query=%D8%B3%D9%85%D9%83%D9%86%D8%AC%D9%8A%20%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9&query_place_id=ChIJSyrOYzg_WBQRbkwDfB3QxQU,30.0381095,31.3371023
2ft 2eat,Restaurant,5,2,"288M+M8V, Msaken Atlas",https://www.google.com/maps/search/?api=1&query=2ft%202eat&query_place_id=ChIJgRBaRAA_WBQR_4GCXF3uIMw,30.016933,31.332897
2ft2eat cafe and restaurant,Restaurant,4,2,"زون ١, كورنيش المقطم الجديد",https://www.google.com/maps/search/?api=1&query=2ft2eat%20cafe%20and%20restaurant&query_place_id=ChIJv9FHNwA_WBQRXioJHlRoLDU,30.0171553,31.3328915
كيداي بانكوك,Asian restaurant,4.3,52,"28QQ+P5J, Ahmed Hasan El-Zayat",https://www.google.com/maps/search/?api=1&query=%D9%83%D9%8A%D8%AF%D8%A7%D9%8A%20%D8%A8%D8%A7%D9%86%D9%83%D9%88%D9%83&query_place_id=ChIJX0liquU_WBQRUuOpzewgtf4,30.0392883,31.3378706
Donutoo Billy Plaza,Donut shop,5,43,"Billy Plaza, Tivoli Dome Garden , Omar Ibn El-Khattab St",https://www.google.com/maps/search/?api=1&query=Donutoo%20Billy%20Plaza&query_place_id=ChIJe0nTaXsXWBQRkrF_kcg0AgM,30.0856363,31.3472055
شعبان فول حاجه مش معقول,Breakfast restaurant,4.2,63,"28RJ+78W، ش محمد العشماوي، الحي السابع، مدينة نصر، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B9%D8%A8%D8%A7%D9%86%20%D9%81%D9%88%D9%84%20%D8%AD%D8%A7%D8%AC%D9%87%20%D9%85%D8%B4%20%D9%85%D8%B9%D9%82%D9%88%D9%84&query_place_id=ChIJDwTHu9o_WBQR9RdRpesiMYw,30.0407294,31.3308193
pharaoh Burger,Hamburger restaurant,5,6,"بجوار كافيه سي عمر, Al Khalifa Al Zaher",https://www.google.com/maps/search/?api=1&query=pharaoh%20Burger&query_place_id=ChIJgQT9iwI_WBQRIYE3CwL4wfY,30.0441429,31.3254998
فول جمعة,Falafel restaurant,4.4,379,28QQ+VR2,https://www.google.com/maps/search/?api=1&query=%D9%81%D9%88%D9%84%20%D8%AC%D9%85%D8%B9%D8%A9&query_place_id=ChIJwZjuVY4-WBQRLbvtchr9zn4,30.0396369,31.3395011
Sushi Ya,Restaurant,3.6,15,3 El Tayaran St,https://www.google.com/maps/search/?api=1&query=Sushi%20Ya&query_place_id=ChIJeylKR-o_WBQRMpWEyHEBZpo,30.0789657,31.3177817
Smoky's,Restaurant,5,1,"امام قهوه سي عمر, ٢١, شارع Al Khalifa Al Zaher",https://www.google.com/maps/search/?api=1&query=Smoky's&query_place_id=ChIJaz08oPo_WBQRuIUgdmi7Nsw,30.0441782,31.3254167
ooer services,Restaurant,5,1,"28VH+J4W, Al Bokhari",https://www.google.com/maps/search/?api=1&query=ooer%20services&query_place_id=ChIJtfKV9Fw_WBQRJmPebXp5Axo,30.0441165,31.3278357
Betty Food,Lunch restaurant,4.4,10,23 Al Sheikh Taha Al Dinari,https://www.google.com/maps/search/?api=1&query=Betty%20Food&query_place_id=ChIJs-wX3i4_WBQRqyQl91hDYwA,30.0427827,31.3375461
Elawam,Restaurant,3.8,36,3 ش Al Khalifa Al Zaher,https://www.google.com/maps/search/?api=1&query=Elawam&query_place_id=ChIJHzXyCvM-WBQRkR5GocfkoFM,30.0437814,31.3285108
Parma pizza,Pizza restaurant,3.4,7,"28RQ+G5J, El-Moustashar Hafez Badawi",https://www.google.com/maps/search/?api=1&query=Parma%20pizza&query_place_id=ChIJl2ct0Hw_WBQRr7kCS-0eCcQ,30.041342,31.3378932
فول فلافل الشبراوي,Falafel restaurant,4,61,"١٠ شارع المهدى أبن بركه، الحى السابع،",https://www.google.com/maps/search/?api=1&query=%D9%81%D9%88%D9%84%20%D9%81%D9%84%D8%A7%D9%81%D9%84%20%D8%A7%D9%84%D8%B4%D8%A8%D8%B1%D8%A7%D9%88%D9%8A&query_place_id=ChIJ304RRI0-WBQRDRKkAuAYsnk,30.040018,31.3322948
Kushariy al-zaim,Koshari restaurant,4.1,1789,Al Bokhari,https://www.google.com/maps/search/?api=1&query=Kushariy%20al-zaim&query_place_id=ChIJdVgCdPM-WBQRjrgz7w24Zis,30.0442568,31.3288512
إبن البلد,Fast food restaurant,3.5,8,"28VP+779, Mohammed El-Saedy",https://www.google.com/maps/search/?api=1&query=%D8%A5%D8%A8%D9%86%20%D8%A7%D9%84%D8%A8%D9%84%D8%AF&query_place_id=ChIJ1asDgBU_WBQRx0QSOKxaodQ,30.0431684,31.3357373
أبو الخير,Falafel restaurant,5,3,"سوق 117، شارع Al Sheikh Taha Al Dinari",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%A8%D9%88%20%D8%A7%D9%84%D8%AE%D9%8A%D8%B1&query_place_id=ChIJl2iHBYw-WBQRz3PJA14-sNM,30.042805,31.3362926
بيتزا فطائر الإيمان,Pizza restaurant,4.3,484,"28RJ+8R8، شارع المستشار حافظ البدوي، الحي السابع،",https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7%20%D9%81%D8%B7%D8%A7%D8%A6%D8%B1%20%D8%A7%D9%84%D8%A5%D9%8A%D9%85%D8%A7%D9%86&query_place_id=ChIJ8UYfOo0-WBQR5rcsRRYNEIM,30.0407916,31.3320878
مشويات كبابجي المنوفي,Barbecue restaurant,4.3,40,"28VP+4HG سوق ١١٧, Al Sheikh Taha Al Dinari",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA%20%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%8A%20%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%81%D9%8A&query_place_id=ChIJUa3NBYw-WBQRPoUa2u1vgiU,30.0428186,31.3364574
مشويات مؤمن,Fast food restaurant,4.1,88,"بجوار المحكمة، سوق ٢٩، شارع المهدى بن بركة، الحي السابع،",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA%20%D9%85%D8%A4%D9%85%D9%86&query_place_id=ChIJ0yFKW40-WBQRA5Y6q8dolWk,30.0397308,31.3322769
أسماك النورس,Fish & chips restaurant,3.4,17,"28VH+M75، شارع البخارى - حي السابع - خلف أبورامى - بجوار مجمعات النيل الاستهلاكية",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D9%86%D9%88%D8%B1%D8%B3&query_place_id=ChIJHf11n_M-WBQR3huUscGQNp8,30.0441489,31.3282433
أسماك الإيمان,Restaurant,3.5,46,Mohammed Al Ashmawi,https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D8%A5%D9%8A%D9%85%D8%A7%D9%86&query_place_id=ChIJ3cOwulI_WBQRSFDkMIMfKJ4,30.0421196,31.3305111
كبابجى الشرق,Barbecue restaurant,4.1,279,شارع Al Khalifa Al Zaher,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%89%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82&query_place_id=ChIJ31erxPM-WBQRivA6eqEqYKA,30.044333,31.326217
D'Port Santai,Asian restaurant,5,3,"28VP+F9C شارع محمد فريد ابوحديد، الحي السابع،،",https://www.google.com/maps/search/?api=1&query=D'Port%20Santai&query_place_id=ChIJ7UevBcg_WBQRVc8D3Hmoyak,30.043682,31.335896
Kebabji El Masry,Barbecue restaurant,3.9,55,شارع Al Khalifa Al Zaher,https://www.google.com/maps/search/?api=1&query=Kebabji%20El%20Masry&query_place_id=ChIJZyy9ovM-WBQRw0lrQUna8pY,30.0438324,31.3276695
المفتري,Seafood restaurant,3.3,9,12 Al Khalifa Al Zaher,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%81%D8%AA%D8%B1%D9%8A&query_place_id=ChIJw3Ab88M_WBQRVf4O7bclTHY,30.0430974,31.3276793
محل,Family restaurant,5,1,28VM+5PQ,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D9%84&query_place_id=ChIJ3dX6vmo_WBQRBzhU92O88R0,30.0429669,31.334346
جمبرينا مأكولات بحرية,Seafood restaurant,4.2,6,"شركة انبى، سوق ١١٧ شارع طه الدينارى الحى السابع مدينة نصر محل رقم 4، أمام",https://www.google.com/maps/search/?api=1&query=%D8%AC%D9%85%D8%A8%D8%B1%D9%8A%D9%86%D8%A7%20%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA%20%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9&query_place_id=ChIJYbTSBYw-WBQRqLtYzoFoYF8,30.0428293,31.3364705
Ebad El Rahman,Restaurant,3.8,51,28PP+XM2,https://www.google.com/maps/search/?api=1&query=Ebad%20El%20Rahman&query_place_id=ChIJjyqZBJI-WBQRxH7svHPBJc8,30.0373952,31.336627
KFC,Fast food restaurant,5,1,"39J8+RHR, 39J8+RGP, Unnamed Road",https://www.google.com/maps/search/?api=1&query=KFC&query_place_id=ChIJS29CpJMXWBQR7wNTvoTc0Zg,30.0820625,31.3663125
مطاعم انس,Fast food restaurant,3.8,97,شارع خليفة الظافر,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%A7%D8%B9%D9%85%20%D8%A7%D9%86%D8%B3&query_place_id=ChIJY_k3qfM-WBQRjLy5d6KpHnE,30.0438283,31.3276899
عمو حسين,Fast food restaurant,4.4,60,"٥٢, Al Mahdi Ibn Baraka",https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%85%D9%88%20%D8%AD%D8%B3%D9%8A%D9%86&query_place_id=ChIJtXnFjY4-WBQRFDs5bn5qtAo,30.0404008,31.3380838
Maestro Burger - مايسترو برجر,Hamburger restaurant,4,65,"28QQ+47R, Dr Mohammed Al Nabawi Al Mohandes",https://www.google.com/maps/search/?api=1&query=Maestro%20Burger%20-%20%D9%85%D8%A7%D9%8A%D8%B3%D8%AA%D8%B1%D9%88%20%D8%A8%D8%B1%D8%AC%D8%B1&query_place_id=ChIJi-jB3lQ_WBQRRF0Sc_KxAck,30.0379099,31.3381703
مطعم صبحة,Fast food restaurant,3.7,6,شارع Zakr Hussein,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%B5%D8%A8%D8%AD%D8%A9&query_place_id=ChIJhRgOWsY_WBQRN9l2X0Rkmr0,30.0436123,31.3315724
Abou Asmaa,Restaurant,4,5,28RH+X3Q,https://www.google.com/maps/search/?api=1&query=Abou%20Asmaa&query_place_id=ChIJSfsgUvI-WBQRKbaemeoURXw,30.0424707,31.3277359
TURBO For Foodies,Pizza restaurant,5,1,"٢٨ شارع المهدى بن عرفه، الحي السابع،",https://www.google.com/maps/search/?api=1&query=TURBO%20For%20Foodies&query_place_id=ChIJLSWPDI0-WBQRyyJqtLMSrc8,30.0401913,31.3336686
Abou Ramy nasr city,Sandwich shop,3.9,11743,3 El Tayaran St,https://www.google.com/maps/search/?api=1&query=Abou%20Ramy%20nasr%20city&query_place_id=ChIJcz2j3PI-WBQRRuKYktkPwpg,30.0437991,31.3287629
Resturant Momen,Restaurant,5,2,28QJ+VWV,https://www.google.com/maps/search/?api=1&query=Resturant%20Momen&query_place_id=ChIJi_ciNoc_WBQRj9iwV9qiBtM,30.039731,31.3322978
Kedai Al-Haramain (tempat warung Anas kolumpo Cairo),Restaurant,4.3,32,40 Ahmed Hasan El-Zayat,https://www.google.com/maps/search/?api=1&query=Kedai%20Al-Haramain%20(tempat%20warung%20Anas%20kolumpo%20Cairo)&query_place_id=ChIJn5UAS7o_WBQRKatZK_-sOYc,30.0392407,31.3357689
true directions for development,Arab restaurant,5,1,7 Ibn Manzoor,https://www.google.com/maps/search/?api=1&query=true%20directions%20for%20development&query_place_id=ChIJe382HVc_WBQRnFdRfBXmUaE,30.0878989,31.3136375
Burger King - Tivoli Dome Heliopolis,Fast food restaurant,4.6,354,"Tivoli Dome, Omar Ibn El Khattab St",https://www.google.com/maps/search/?api=1&query=Burger%20King%20-%20Tivoli%20Dome%20Heliopolis&query_place_id=ChIJ8asB1I8_WBQR-CVqCM1YprU,30.0858831,31.347833
مطعم الحسن,Egyptian restaurant,4.6,14,"28X8+V7C, Ali Amin",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D8%AD%D8%B3%D9%86&query_place_id=ChIJIyYlavk-WBQRft6CxKp65Sc,30.049685,31.3156424
Kyoto Sushi,Japanese restaurant,3.7,6,38HX+93R,https://www.google.com/maps/search/?api=1&query=Kyoto%20Sushi&query_place_id=ChIJjaiF3iM_WBQReoHoXLEQS9c,30.0784925,31.3476409
Hosny Restaurant Heliopolis,Restaurant,4.4,1143,133 Omar Ibn El-Khattab,https://www.google.com/maps/search/?api=1&query=Hosny%20Restaurant%20Heliopolis&query_place_id=ChIJXxT6gwQ_WBQRQBgD74tlAcQ,30.0835668,31.3474494
Demsis Restaurant,Restaurant,3.5,17,28 ش اسماعيل كامل على رياض,https://www.google.com/maps/search/?api=1&query=Demsis%20Restaurant&query_place_id=ChIJodrBazRHWBQRiiUOCDUh8bc,30.0832334,31.3527562
Burdogz,Sandwich shop,4.2,412,"Tivoli Dome Garden , Omar Ibn El-Khattab St",https://www.google.com/maps/search/?api=1&query=Burdogz&query_place_id=ChIJqaQhcco5WBQRM5iG77lPznI,30.0855354,31.3473419
Gawa sushi,Restaurant,4.3,417,83 El-Horeya,https://www.google.com/maps/search/?api=1&query=Gawa%20sushi&query_place_id=ChIJkXWTtmUVWBQRc8wB6ZsdDT0,30.088399,31.3482283
اسماك الدكتور,Seafood restaurant,5,1,"28W7+X94، الحي السادس، مدينة نصر، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D8%A7%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1&query_place_id=ChIJy8oXr9E_WBQRXagEZOHq6E4,30.0474228,31.3133899
حسام كبده,Buffet restaurant,5,1,"28X8+X85، الحي السادس،",https://www.google.com/maps/search/?api=1&query=%D8%AD%D8%B3%D8%A7%D9%85%20%D9%83%D8%A8%D8%AF%D9%87&query_place_id=ChIJ0_WntGA_WBQRGXqAPut0Fnw,30.0498965,31.3158472
مطعم الإخلاص,Breakfast restaurant,5,5,"28X7+7C2، المخيم الدائم، الحي السادس، مدينة نصر، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D8%A5%D8%AE%D9%84%D8%A7%D8%B5&query_place_id=ChIJz94CXfU_WBQR_fk5-WIKnU0,30.0481344,31.313501
Wifi Cafe And Restaurant,Restaurant,4.3,124,38JX+C6G,https://www.google.com/maps/search/?api=1&query=Wifi%20Cafe%20And%20Restaurant&query_place_id=ChIJZ7yNeng_WBQRTcmTqHte6ew,30.0810507,31.3480892
خيمة حاتي أحمد ندا,Restaurant,4.1,56,"تيفولي دوم, داخل نادي, Ahmed Khalaf",https://www.google.com/maps/search/?api=1&query=%D8%AE%D9%8A%D9%85%D8%A9%20%D8%AD%D8%A7%D8%AA%D9%8A%20%D8%A3%D8%AD%D9%85%D8%AF%20%D9%86%D8%AF%D8%A7&query_place_id=ChIJsZzSwe4VWBQR_KMjaIHmYHg,30.0868619,31.3485578
